TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20211230,-3.982,1.0,127.726,46.686,1.0,263.187,1.0,0.904,1.0,85.725,1.0,0.0,1.0,9.99,1.0,0.8968568750000001,1.0,-11.838785208333334,1.0,96.56042354166668,1.0,93.04829875,1.0,28.83022229166667,1.0,291.54999979166666,1.0,382.76,1.0,-9999,-9999,2.9,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.554,-9999,29.315,28.21,31.453,26.026,37.629,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,0.673369,-9999,-9999,-9999,-9999,0.515271,-26.604,-9999,-9999,-9999,-9999,2.66365,0.602757,1.0,0.11953,0.58567,0.601897,0.607266,1.0,1.0,1.0,0.60457,0.57627,0.58006,0.61217,-0.00628316,-0.0296058,-0.0214936,0.0739645,0.464314,0.439241,0.45132,0.494448,0.000190841,0.000224336,0.000317593,0.0721702,-9999,-9999
20211231,1.833,0.333333,128.23,1.324,0.354167,269.65,0.333333,3.518,0.333333,86.688,0.0,0.01,0.0,1.983,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,384.878,0.333333,-9999,-9999,2.842,-9999,-9999,-9999,-9999,-9999,0.333333,-9999,-9999,-9999,24.763,-9999,29.451,30.277,33.03,31.774,37.711,-9999,-9999,0.333333,-9999,0.333333,0.333333,0.333333,0.333333,0.333333,-9999,-9999,-9999,-9999,0.617328,-9999,-9999,-9999,-9999,0.494452,-13.2332,-9999,-9999,-9999,-9999,3.02061,0.648552,0.3125,0.126769,0.63137,0.648552,0.772655,0.3125,0.3125,0.3125,0.733577,0.676897,0.726175,0.755099,0.0901915,-0.0184062,0.052043,0.0901915,0.583061,0.523252,0.563755,0.664042,6.88639e-05,6.88639e-05,9.77615e-05,0.00206553,-9999,-9999
20220101,-8.066,1.0,128.794,91.322,1.0,231.019,0.979167,1.112,1.0,87.294,1.0,0.0,1.0,2.499,1.0,0.33264604166666667,1.0,-19.741305625,1.0,179.28547895833333,1.0,103.50276777777779,0.75,57.01579125,1.0,265.022916875,1.0,389.153,1.0,-9999,-9999,2.804,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.35,-9999,29.111,32.106,34.42,37.329,37.579,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,0.932132,-9999,-9999,-9999,-9999,0.602265,-8.3606,-9999,-9999,-9999,-9999,3.06249,0.851325,0.9375,0.127479,0.638743,0.73856,0.846362,1.0,0.9375,0.9375,0.621863,0.602122,0.621863,0.672422,-0.223621,-0.218657,-0.0682311,-0.00310502,0.363459,0.309596,0.408781,0.441994,0.230013,0.198931,0.230013,0.245271,-9999,-9999
20220102,-0.78,1.0,129.417,79.662,1.0,236.731,1.0,3.117,1.0,86.662,1.0,0.0,1.0,3.525,1.0,0.46970958333333335,1.0,-17.688325625,1.0,157.84409020833334,1.0,55.8026875,1.0,45.25454812500001,1.0,288.83263895833335,1.0,387.646,1.0,-9999,-9999,2.8,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.242,-9999,29.01,32.329,34.668,37.649,37.838,-9999,-9999,1.0,-9999,1.0,0.958333,0.958333,1.0,1.0,-9999,-9999,-9999,-9999,2.70092,-9999,-9999,-9999,-9999,0.4844,-24.102,-9999,-9999,-9999,-9999,3.5913,1.34336,1.0,0.142949,1.009,1.30266,1.36593,0.979167,1.0,1.0,1.01037,0.988673,1.01284,1.02407,-0.329178,-0.333497,-0.309731,-0.058182,0.607398,0.522939,0.639982,0.669324,0.203494,0.174642,0.203494,0.217071,-9999,-9999
20220103,-1.1,1.0,130.099,8.428,1.0,300.153,1.0,0.955,1.0,85.685,1.0,1.27,1.0,2.243,1.0,0.8469793750000001,1.0,-3.15250625,1.0,21.688367916666664,1.0,20.502694583333334,1.0,5.970284791666667,1.0,305.76041645833334,1.0,376.67,1.0,-9999,-9999,2.75,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.166,-9999,28.977,32.201,34.471,37.554,37.517,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,0.116927,-9999,-9999,-9999,-9999,0.57375,-16.3782,-9999,-9999,-9999,-9999,3.42421,0.999379,1.0,0.142351,0.999379,1.00869,1.02429,1.0,1.0,1.0,0.990314,0.968779,0.992806,1.00738,-0.00499997,-0.0272639,-0.00898733,-0.00038966,0.59435,0.511374,0.626958,0.659041,0.043136,0.0345055,0.0464378,0.0481036,-9999,-9999
20220104,-1.471,1.0,130.84,34.975,1.0,295.215,1.0,0.34,1.0,86.773,1.0,0.762,1.0,3.631,1.0,0.7463089583333332,1.0,1.7768129166666666,1.0,76.0095275,1.0,68.03331250000001,1.0,23.5271875,1.0,304.8958329166667,1.0,375.964,1.0,-9999,-9999,2.7,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,25.469,-9999,29.948,31.981,34.32,35.856,37.933,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,0.566381,-9999,-9999,-9999,-9999,0.460474,-23.3607,-9999,-9999,-9999,-9999,3.2263,0.677885,1.0,0.131245,0.644292,0.676538,0.680467,1.0,1.0,1.0,0.968756,0.947456,0.970927,0.988667,0.295126,0.29294,0.309692,0.340104,0.580565,0.499234,0.613033,0.647103,0.134272,0.112637,0.140198,0.147373,-9999,-9999
20220105,2.228,1.0,131.639,46.996,1.0,306.646,1.0,1.013,1.0,87.021,1.0,5.588,1.0,8.903,1.0,0.8103635416666667,1.0,8.215367708333334,1.0,99.15849979166667,1.0,81.74352125,1.0,28.20781979166667,1.0,317.22361125,1.0,375.682,1.0,-9999,-9999,2.7,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,29.195,-9999,32.023,33.281,35.305,39.236,38.116,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-0.978138,-9999,-9999,-9999,-9999,0.59758,-58.4409,-9999,-9999,-9999,-9999,4.72483,0.749287,1.0,0.149776,0.7379,0.749287,0.752113,1.0,1.0,1.0,1.14362,1.12394,1.14187,1.14415,0.39258,0.372663,0.390113,0.395323,0.696177,0.60468,0.693655,0.749881,0.157852,0.146203,0.16238,0.171765,-9999,-9999
20220106,4.891,1.0,132.497,50.893,1.0,303.057,1.0,2.21,1.0,86.367,1.0,1.016,1.0,10.594,1.0,1.1000864583333334,1.0,5.371256875,1.0,102.90965270833334,1.0,82.90943729166666,1.0,26.064152708333335,1.0,322.509721875,1.0,379.152,1.0,-9999,-9999,2.398,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,33.173,-9999,36.323,37.325,38.45,42.716,40.426,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-2.06187,-9999,-9999,-9999,-9999,0.922397,-46.3697,-9999,-9999,-9999,-9999,4.32119,0.813891,1.0,0.141182,0.784217,0.795414,0.813891,1.0,1.0,1.0,1.13163,1.10295,1.1189,1.12869,0.314619,0.311981,0.320106,0.32809,0.720508,0.675917,0.723186,0.815972,0.211475,0.215944,0.235013,0.243938,-9999,-9999
20220107,0.491,1.0,133.413,61.496,1.0,268.967,1.0,1.407,1.0,85.833,1.0,3.81,1.0,11.074,1.0,1.0906858333333334,1.0,-8.697729375,1.0,122.23589583333334,1.0,-9999,-9999,30.011819374999998,1.0,309.14722291666664,1.0,379.802,1.0,-9999,-9999,2.035,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,28.555,-9999,32.731,35.235,36.852,40.444,39.679,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-0.201358,-9999,-9999,-9999,-9999,0.920476,-31.4942,-9999,-9999,-9999,-9999,3.52241,0.304004,1.0,0.149717,0.304004,0.308114,0.325579,1.0,1.0,1.0,0.803057,0.802021,0.806215,0.824926,0.502212,0.489266,0.499348,0.512149,0.544167,0.498053,0.544167,0.607242,0.267824,0.276517,0.300238,0.319914,-9999,-9999
20220108,-0.555,1.0,134.387,93.94,1.0,221.753,1.0,2.227,1.0,87.402,1.0,0.0,1.0,2.747,1.0,0.37890958333333336,1.0,-23.433000000000003,1.0,185.33074333333334,1.0,-9999,0.0,45.36153458333333,1.0,293.7638889583333,1.0,385.067,1.0,-9999,-9999,2.023,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,25.815,-9999,30.398,33.332,35.412,38.675,38.469,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,2.69482,-9999,-9999,-9999,-9999,0.478554,0.895535,-9999,-9999,-9999,-9999,3.72369,0.864451,0.979167,0.137816,0.724451,0.783145,0.811154,1.0,1.0,0.979167,0.735326,0.733465,0.739366,0.75798,-0.125086,-0.0839094,-0.0494585,-0.00204112,0.374777,0.348501,0.374777,0.441537,0.354641,0.335194,0.369887,0.404484,-9999,-9999
20220109,0.633,1.0,135.419,98.915,1.0,216.469,1.0,2.69,1.0,87.996,1.0,0.0,1.0,1.336,1.0,0.3640595833333333,1.0,-24.54115979166666,1.0,193.75441687499998,1.0,-9999,0.0,46.9021525,1.0,293.04027833333333,1.0,387.732,1.0,-9999,-9999,2.1,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,26.428,-9999,31.107,33.962,35.928,39.278,39.037,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,1.80334,-9999,-9999,-9999,-9999,0.489933,-10.123,-9999,-9999,-9999,-9999,3.77299,0.842189,0.9375,0.145159,0.722317,0.76696,0.82034,0.958333,0.9375,0.875,0.767044,0.765048,0.770867,0.795066,-0.0717056,-0.0717056,-0.00431558,0.0576637,0.391725,0.327189,0.380132,0.439731,0.41516,0.352362,0.3671,0.430462,-9999,-9999
20220110,1.901,1.0,136.509,46.733,1.0,277.031,1.0,2.07,1.0,88.2,1.0,0.254,1.0,0.822,1.0,0.26696000000000003,1.0,-3.730833125,1.0,100.53193749999998,1.0,-9999,0.0,21.08791666666667,1.0,306.42083333333335,1.0,386.994,1.0,-9999,-9999,2.1,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,27.532,-9999,32.07,34.694,36.523,39.985,39.619,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-0.121216,-9999,-9999,-9999,-9999,0.488867,-5.75616,-9999,-9999,-9999,-9999,3.83195,0.71978,0.9375,0.144713,0.538525,0.709408,0.71978,1.0,0.9375,0.9375,0.800164,0.786419,0.804029,0.816305,0.0831399,0.0816407,0.0905552,0.23627,0.57821,0.36494,0.461233,0.697775,0.387748,0.240454,0.274257,0.326556,-9999,-9999
20220111,7.568,1.0,137.655,49.436,1.0,280.085,1.0,5.648,1.0,88.002,1.0,0.0,1.0,5.055,1.0,0.5512304166666667,1.0,-17.337200833333334,1.0,102.45414583333336,1.0,-9999,0.0,21.477006875,1.0,325.381249375,1.0,387.305,1.0,-9999,-9999,2.029,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,26.709,-9999,31.74,34.862,36.734,39.884,40.178,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,3.46314,-9999,-9999,-9999,-9999,0.982179,-33.8992,-9999,-9999,-9999,-9999,4.19888,0.532951,1.0,0.144468,0.510788,0.525908,0.538872,1.0,1.0,1.0,1.01145,0.982966,1.01145,1.02615,0.478585,0.438373,0.478585,0.487282,0.968198,0.59119,0.881025,1.12255,0.531075,0.287689,0.358665,0.410092,-9999,-9999
20220112,9.389,1.0,138.859,48.901,1.0,265.617,1.0,8.758,1.0,87.706,1.0,0.0,1.0,2.064,1.0,0.24828770833333333,1.0,-28.426319375000002,1.0,99.26316687499998,1.0,-9999,0.0,20.316069375,1.0,322.645833125,1.0,389.174,1.0,-9999,-9999,2.0,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,25.232,-9999,30.63,34.169,36.21,38.953,39.952,-9999,-9999,0.583333,-9999,0.583333,0.583333,0.583333,0.583333,0.583333,-9999,-9999,-9999,-9999,4.65437,-9999,-9999,-9999,-9999,0.746873,-20.869,-9999,-9999,-9999,-9999,3.7747,0.622177,1.0,0.145713,0.513764,0.604234,0.622177,1.0,0.958333,1.0,1.09393,1.03992,1.09393,1.10562,0.470548,0.452451,0.479455,0.528631,1.37676,1.0065,1.12009,1.55216,0.673162,0.326277,0.455841,0.518001,-9999,-9999
20220113,4.059,1.0,140.119,47.635,1.0,267.39,1.0,2.855,1.0,87.604,1.0,1.524,1.0,5.86,1.0,0.573915625,1.0,-21.181743541666666,1.0,99.20052062500001,1.0,-9999,0.0,19.144270833333334,1.0,317.069444375,1.0,395.84,1.0,-9999,-9999,2.0,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,26.527,-9999,31.691,34.913,36.768,39.822,40.217,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,0.886358,-9999,-9999,-9999,-9999,0.506411,-24.1821,-9999,-9999,-9999,-9999,3.27398,0.880455,0.9375,0.147748,0.728703,0.785288,0.822605,1.0,0.916667,0.916667,0.918495,0.880477,0.922413,0.928844,0.0392234,0.0541982,0.107589,0.140654,1.15079,0.875812,1.03606,1.27326,0.627973,0.318541,0.443862,0.506657,-9999,-9999
20220114,2.661,1.0,141.436,90.25,1.0,234.8,1.0,1.949,1.0,88.338,1.0,0.0,1.0,0.8,1.0,0.21363541666666666,1.0,-16.14305583333333,1.0,177.67458333333335,1.0,-9999,-9999,35.17906958333334,1.0,306.0125,1.0,405.907,1.0,-9999,-9999,2.0,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,26.2,-9999,31.558,34.853,36.756,39.918,40.319,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,2.32393,-9999,-9999,-9999,-9999,0.733769,-1.07603,-9999,-9999,-9999,-9999,3.28737,1.11551,0.979167,0.155946,0.830564,1.09425,1.13269,0.979167,0.958333,0.979167,0.903404,0.854425,0.908339,0.921898,-0.210457,-0.299857,-0.185909,0.0847099,0.896433,0.759398,0.832541,1.02948,0.612203,0.375249,0.466652,0.551457,-9999,-9999
20220115,3.345,1.0,142.808,100.656,1.0,239.285,1.0,3.035,1.0,87.944,1.0,0.0,1.0,1.215,1.0,0.20556812500000002,1.0,-5.667416874999998,1.0,197.27326458333334,1.0,-9999,0.0,38.66386833333333,1.0,306.94444500000003,1.0,412.132,1.0,-9999,-9999,2.0,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,25.931,-9999,31.414,34.802,36.719,39.916,40.324,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,1.65293,-9999,-9999,-9999,-9999,0.954079,6.36079,-9999,-9999,-9999,-9999,3.32991,1.11763,0.9375,0.155712,1.02076,1.11763,1.23091,0.958333,0.9375,0.9375,0.980764,0.903597,0.978379,0.990297,-0.135843,-0.277564,-0.134584,-0.026867,0.747443,0.643277,0.749702,0.963508,0.495806,0.326484,0.390555,0.472633,-9999,-9999
20220116,4.379,1.0,144.235,102.584,1.0,244.12,1.0,3.984,1.0,87.602,1.0,0.0,1.0,0.937,1.0,0.18200479166666664,1.0,-1.3027497916666657,1.0,206.0291666666666,1.0,-9999,0.0,37.331145416666665,1.0,310.6756945833333,1.0,414.197,1.0,-9999,-9999,2.0,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,25.633,-9999,31.115,34.609,36.568,39.585,40.194,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,2.87628,-9999,2.46036,-9999,-9999,1.02443,-1.55469,-9999,-1.32988,-9999,-9999,3.078,1.46907,0.958333,0.155578,1.23556,1.41849,1.46907,0.645833,0.9375,0.958333,1.0769,0.983069,1.05734,1.07877,-0.391949,-0.391949,-0.345044,-0.273242,0.599059,0.503523,0.599059,0.925233,0.337207,0.199843,0.288762,0.337207,-9999,-9999
20220117,3.943,1.0,145.718,85.592,1.0,250.458,1.0,3.62,1.0,87.158,1.0,0.0,1.0,3.489,1.0,0.387770625,1.0,-8.78636125,1.0,170.64490270833332,1.0,-9999,0.0,31.522361041666667,1.0,313.31319375,1.0,412.78,1.0,-9999,-9999,2.0,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,25.433,-9999,30.903,34.452,36.44,39.314,40.094,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,2.88625,-9999,2.46889,-9999,-9999,0.755982,-22.0659,-9999,-16.9866,-9999,-9999,3.15299,1.08443,0.833333,0.152985,1.01519,1.08443,1.12891,0.833333,0.833333,0.666667,1.11584,1.06465,1.10556,1.11896,0.0314713,-0.0655779,0.050448,0.0946844,0.861824,0.5565,0.80738,0.923212,0.300178,0.125379,0.262361,0.338537,-9999,-9999
20220118,2.826,1.0,147.255,81.01,1.0,243.828,1.0,2.29,1.0,87.273,1.0,0.0,1.0,8.311,1.0,0.7258364583333333,1.0,-19.49649979166667,1.0,160.31694416666667,1.0,-9999,0.0,29.048604166666667,1.0,315.290278125,1.0,404.825,1.0,-9999,-9999,2.0,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,25.251,-9999,30.713,34.306,36.327,39.074,39.988,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,3.14365,-9999,2.68907,-9999,-9999,0.827902,-21.729,-9999,-17.3471,-9999,-9999,3.02727,0.617597,0.875,0.174381,0.506192,0.529929,0.650603,0.875,0.854167,0.770833,1.14815,1.1148,1.14663,1.17265,0.531053,0.442723,0.611358,0.625505,1.41178,0.712075,1.15407,1.43906,0.423841,0.146289,0.391129,0.451601,-9999,-9999
20220119,4.423,1.0,148.846,47.992,1.0,292.342,1.0,1.937,1.0,87.877,1.0,0.0,1.0,3.622,1.0,0.4234858333333333,1.0,2.5679377083333326,1.0,99.67306916666666,1.0,-9999,0.0,15.781381875,1.0,321.9861104166667,1.0,402.087,1.0,-9999,-9999,1.996,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,25.086,-9999,30.532,34.165,36.216,38.849,39.907,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,0.959745,-9999,0.820963,-9999,-9999,0.855661,-16.6543,-9999,-13.5333,-9999,-9999,3.02717,1.9785,0.895833,0.193492,1.40934,1.89444,1.99518,1.0,0.895833,0.875,1.52966,1.29862,1.50573,1.58694,-0.45026,-0.506883,-0.444746,0.0825204,3.29587,1.69593,2.53238,2.78622,0.33642,0.115454,0.33006,0.387263,-9999,-9999
20220120,5.007,1.0,150.491,82.183,1.0,270.094,1.0,2.062,1.0,87.967,1.0,0.508,1.0,8.237,1.0,0.7114485416666666,1.0,6.043132499999999,1.0,163.97463208333332,1.0,-9999,0.0,22.149270208333334,1.0,324.08472208333336,1.0,403.672,1.0,-9999,-9999,2.21,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.984,-9999,30.405,34.052,36.126,38.651,39.833,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,1.5245,-9999,1.31161,-9999,-9999,0.663543,-21.1545,-9999,-17.4761,-9999,-9999,3.17135,3.01129,0.979167,0.180638,2.62034,2.91298,3.02627,0.979167,1.0,0.979167,1.96486,1.45159,1.96216,1.9762,-1.04913,-1.43489,-1.08702,-1.03814,6.02408,2.72708,4.18189,4.61564,0.119553,0.0411904,0.119553,0.454704,-9999,-9999
20220121,3.558,1.0,152.188,103.807,1.0,221.354,1.0,4.555,1.0,88.473,1.0,0.0,1.0,0.699,1.0,0.18273916666666667,1.0,-8.8829025,1.0,204.13302062499997,1.0,-9999,-9999,24.29442333333333,1.0,309.7486114583333,1.0,411.562,1.0,-9999,-9999,2.381,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.694,-9999,30.189,33.852,35.977,38.489,39.726,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,4.37966,-9999,3.76443,-9999,-9999,0.935305,9.51551,-9999,7.90738,-9999,-9999,2.91899,1.14577,0.791667,0.15906,1.12593,1.15908,1.21354,0.770833,0.791667,0.604167,1.91944,1.5,1.91669,1.92375,0.77192,0.277269,0.733058,0.786658,6.53553,2.29226,4.60129,4.9528,0.0,0.0,0.0,0.532546,-9999,-9999
20220122,8.122,1.0,153.938,115.052,1.0,222.81,1.0,9.055,1.0,88.431,1.0,0.0,1.0,0.856,1.0,0.15709416666666667,1.0,-4.095090416666668,1.0,221.3981391666667,1.0,-9999,0.0,26.454305625,1.0,315.5055554166667,1.0,416.477,1.0,-9999,-9999,2.2,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.51,-9999,30.018,33.69,35.839,38.307,39.689,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,8.72526,-9999,7.49445,-9999,-9999,1.25471,14.5712,-9999,12.1594,-9999,-9999,3.41662,1.17203,0.875,0.155329,1.02318,1.17114,1.33494,0.875,0.875,0.916667,2.26487,1.78964,2.25397,2.29594,1.08509,0.714486,0.930633,1.08598,7.62336,1.81206,5.77865,5.99777,0.0,0.0,0.0,0.501489,-9999,-9999
20220123,9.789,1.0,155.74,118.279,1.0,238.774,1.0,10.252,1.0,88.102,1.0,0.0,1.0,1.395,1.0,0.17079437499999997,1.0,8.810306250000002,1.0,227.28671541666668,1.0,-9999,0.0,26.001646041666664,1.0,322.2583335416667,1.0,416.74,1.0,-9999,-9999,2.129,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.359,-9999,29.871,33.544,35.717,38.136,39.664,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,6.65995,-9999,5.71753,-9999,-9999,1.01584,1.46823,-9999,1.22905,-9999,-9999,2.99613,1.45549,0.9375,0.156027,1.11063,1.38367,1.46327,0.9375,0.958333,0.9375,2.33212,1.79823,2.31565,2.36891,0.866155,0.581332,0.858206,0.931986,7.34762,1.22139,5.55214,5.8684,0.0,0.0,0.0,0.49089,-9999,-9999
20220124,7.784,1.0,157.593,118.796,1.0,234.908,1.0,8.261,1.0,87.708,1.0,0.0,1.0,2.823,1.0,0.34989916666666665,1.0,5.563666666666663,1.0,227.66729187500002,1.0,-9999,0.0,24.796895625,1.0,323.34305562500003,1.0,416.472,1.0,-9999,-9999,2.112,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.323,-9999,29.811,33.464,35.644,37.99,39.633,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,13.6955,-9999,11.7528,-9999,-9999,1.25389,-8.74651,-9999,-7.33947,-9999,-9999,3.50811,1.06174,0.833333,0.133822,0.793577,0.952661,1.07074,1.0,0.833333,0.833333,2.08535,1.60603,2.07274,2.09708,1.01559,0.753174,0.992184,1.1305,5.85573,1.16201,4.20374,4.59215,0.0,0.0,0.0,0.421295,-9999,-9999
20220125,0.876,1.0,159.496,121.245,1.0,215.225,1.0,3.174,1.0,87.819,1.0,0.0,1.0,0.889,1.0,0.15330125000000003,1.0,0.9549441666666666,1.0,232.73115270833333,1.0,-9999,0.0,23.63016645833333,1.0,302.21597249999996,1.0,417.171,1.0,-9999,-9999,2.162,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,24.033,-9999,29.606,33.269,35.485,37.858,39.592,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,3.88347,-9999,3.34115,-9999,-9999,0.810746,13.4589,-9999,11.349,-9999,-9999,3.1888,1.42485,0.875,0.135967,1.26604,1.42113,1.44528,0.958333,0.875,0.875,1.4539,1.16198,1.45301,1.45852,0.0288242,-0.120287,0.0253972,0.0324155,3.2366,0.908178,1.84316,2.45128,0.0,0.0,0.0,0.360048,-9999,-9999
20220126,0.454,1.0,161.45,121.712,1.0,213.093,1.0,3.106,1.0,87.76,1.0,0.0,1.0,0.6,1.0,0.15828520833333334,1.0,4.117839583333331,1.0,234.13936833333332,1.0,-9999,0.0,23.170638750000006,1.0,299.798611875,1.0,418.425,1.0,-9999,-9999,2.023,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.743,-9999,29.405,33.074,35.31,37.696,39.564,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,5.51386,-9999,4.7538,-9999,-9999,0.788113,20.4263,-9999,17.2928,-9999,-9999,2.993,0.91363,0.854167,0.12549,0.876126,0.91363,1.06117,0.958333,0.854167,0.958333,1.36676,1.07929,1.36624,1.3721,0.453001,0.184785,0.305546,0.443926,2.60935,1.02519,1.45019,1.99071,0.0,0.0,0.0,0.310424,-9999,-9999
