TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_10,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,SWC_F_MDS_10_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20200219,-9.641,1,213.544,69.736,1,230.681,1,0.938,1,100.037,1,0,1,4.306,1,0.6315552083333335,1,12.24798958333333,1,132.20641468124998,1,-9999,0,14.492539791666665,1,272.7810416666667,1,418.486,1,0.208,0.418,0.682,0.801,1.426,1.702,3.347,4.581,3.347,4.581,1,1,1,1,1,1,1,1,1,1,9.253,11.133,11.573,11.09,8.999,8.9,6.222,7.073,6.222,7.073,1,1,1,1,1,1,1,1,1,1,-9999,-9999,2.57029,-9999,-9999,-9999,-9999,0.720052,7.44295,-9999,-9999,-9999,-9999,3.5408,0.580776,1,0.0700781,0.534623,0.558055,0.591612,1,1,1,0.227217,0.218167,0.223732,0.231644,-0.367644,-0.350039,-0.32896,-0.31393,0.441697,0.14926,0.376759,0.4437,0.0556962,0.0285098,0.0516772,0.058711,-9999,-9999
20200220,-10.923,1,216.487,165.261,1,205.382,1,0.754,1,100.418,1,0,1,3.715,1,0.5367402291666666,1,73.2317125,1,274.52400600000004,1,-9999,0,28.959890187499997,1,267.330625,1,419.503,1,0.25,0.465,0.699,0.823,1.425,1.7,3.318,4.556,3.318,4.556,1,1,1,1,1,1,1,1,1,1,9.243,11.132,11.553,11.12,8.957,8.875,6.219,7.051,6.219,7.051,1,1,1,1,1,1,1,1,1,1,-9999,-9999,1.55856,-9999,-9999,-9999,-9999,0.876452,43.9122,-9999,-9999,-9999,-9999,4.78395,0.28179,1,0.0835968,0.239086,0.257777,0.300356,0.9375,0.979167,0.979167,0.15533,0.139504,0.145398,0.161428,-0.131007,-0.128618,-0.108048,-0.0979993,0.373886,0.0748698,0.265892,0.372703,0.15945,0.108875,0.149367,0.15945,-9999,-9999
20200221,-3.403,1,219.456,171.593,1,218.246,1,1.865,1,99.329,1,0,1,6.785,1,1.1104541666666667,1,61.378125000000004,1,299.3716303,1,-9999,0,30.35623958333333,1,297.065625,1,420.784,1,0.294,0.447,0.701,0.83,1.424,1.7,3.283,4.529,3.283,4.529,1,1,1,1,1,1,1,1,1,1,9.19,11.091,11.467,10.999,8.858,8.718,6.214,7.066,6.214,7.066,1,1,1,1,1,1,1,1,1,1,-9999,-9999,2.91946,-9999,-9999,-9999,-9999,1.01974,6.10873,-9999,-9999,-9999,-9999,4.61362,-0.989007,1,0.122121,-1.0329,-0.992845,-0.988301,1,1,1,0.270093,0.232111,0.246289,0.278974,1.28266,1.21877,1.2353,1.30176,0.424593,0.218388,0.297268,0.422959,0.210098,0.157161,0.185179,0.20755,-9999,-9999
20200222,1.248,1,222.45,171.063,1,235.012,1,2.211,1,98.715,1,0,1,4.829,1,0.8137414583333333,1,57.39389583333334,1,306.05296205437503,1,-9999,0,29.2034625,1,318.09416666666664,1,421.846,1,0.354,0.453,0.7,0.829,1.418,1.699,3.234,4.509,3.234,4.509,1,1,1,1,1,1,1,1,1,1,9.127,11.023,11.434,10.947,8.884,8.7,6.224,7.093,6.224,7.093,1,1,1,1,1,1,1,1,1,1,-9999,-9999,3.13993,-9999,-9999,-9999,-9999,0.779695,21.1612,-9999,-9999,-9999,-9999,4.51766,0.301989,1,0.110678,0.288261,0.301989,0.302932,1,1,1,0.36951,0.314752,0.333397,0.380397,0.0664923,0.0207296,0.0370223,0.0774652,0.502715,0.335692,0.386374,0.505697,0.175061,0.131588,0.15452,0.174876,-9999,-9999
20200223,4.026,1,225.467,173.114,1,248.864,1,3.135,1,97.99,1,0,1,4.699,1,0.7288029166666666,1,62.65762291666666,1,367.3369654890244,0.8541666666666666,-9999,0,29.232772916666665,1,328.8129166666667,1,422.852,1,0.409,0.479,0.702,0.836,1.415,1.699,3.205,4.495,3.205,4.495,1,1,1,1,1,1,1,1,1,1,9.077,11.055,11.386,10.898,8.91,8.676,6.213,7.111,6.213,7.111,1,1,1,1,1,1,1,1,1,1,-9999,-9999,2.09623,-9999,-9999,-9999,-9999,0.698964,19.9439,-9999,-9999,-9999,-9999,4.10105,0.362409,1,0.0885919,0.288163,0.350956,0.417153,0.916667,1,1,0.443127,0.373769,0.399525,0.45495,0.0446624,0.0444424,0.0535064,0.081931,0.648349,0.593707,0.633339,0.664249,0.074427,0.0428385,0.0743559,0.0873124,-9999,-9999
20200224,1.869,1,228.508,170.874,1,243.853,1,2.497,1,98.395,1,0,1,3.464,1,0.435474375,1,64.22472916666668,1,311.0986900102084,1,-9999,0,27.6974625,1,321.535625,1,419.46,1,0.426,0.491,0.713,0.838,1.41,1.699,3.2,4.457,3.2,4.457,1,1,1,1,1,1,1,1,1,1,9.075,11.933,11.547,11.177,8.907,8.54,6.217,7.11,6.217,7.11,1,1,1,1,1,1,1,1,1,1,-9999,-9999,5.79786,-9999,-9999,-9999,-9999,0.833279,45.2796,-9999,-9999,-9999,-9999,4.95992,0.52623,1,0.099943,0.370146,0.490656,0.738541,0.9375,1,1,0.40748,0.343445,0.367029,0.418565,-0.25052,-0.320691,-0.138148,-0.0602246,0.687422,0.685914,0.695347,0.713691,0.0182761,0,0.0192176,0.0351334,-9999,-9999
20200225,-2.782,1,231.57,150.846,1,239.439,1,1.569,1,99.059,1,0,1,4.147,1,0.5148191666666667,1,61.62987291666667,1,275.3598236958333,1,-9999,-9999,24.690948958333333,1,302.9725,1,419.896,1,0.394,0.503,0.747,0.851,1.406,1.697,3.199,4.446,3.199,4.446,1,1,1,1,1,1,1,1,1,1,9.125,12.388,11.866,11.244,8.897,8.502,6.217,7.075,6.217,7.075,1,1,1,1,1,1,1,1,1,1,-9999,-9999,8.02755,-9999,-9999,-9999,-9999,0.986152,46.9482,-9999,-9999,-9999,-9999,4.27572,0.496068,1,0.0840127,0.463376,0.489772,0.503024,1,1,1,0.339816,0.284246,0.314087,0.345868,-0.163208,-0.178207,-0.163208,-0.126497,0.637679,0.594993,0.639292,0.678877,0.0051358,0,0.00540086,0.00987637,-9999,-9999
20200226,-6.816,1,234.652,158.794,1,231.137,1,1.76,1,98.945,1,0,1,3.8,1,0.58949125,1,75.35983333333333,1,288.16403353124997,1,-9999,0,26.314007708333335,1,287.40708333333333,1,418.917,1,0.371,0.515,0.757,0.859,1.404,1.693,3.189,4.439,3.189,4.439,1,1,1,1,1,1,1,1,1,1,9.234,12.407,12.027,11.346,8.858,8.509,6.224,6.867,6.224,6.867,1,1,1,1,1,1,1,1,1,1,-9999,-9999,9.49821,-9999,-9999,-9999,-9999,0.943265,64.2919,-9999,-9999,-9999,-9999,4.45955,0.741835,1,0.0760095,0.704047,0.736154,0.741556,1,1,1,0.351426,0.31521,0.336634,0.351426,-0.39041,-0.39858,-0.388838,-0.377186,0.54551,0.357585,0.544583,0.547221,0,0,0,0,-9999,-9999
20200227,-9.305,1,237.754,127.881,1,248.533,1,0.867,1,98.093,1,0,1,6.508,1,0.99569375,1,75.36115041666666,1,234.72461499583332,1,-9999,0,23.42809229166667,1,277.16729166666664,1,418.942,1,0.323,0.507,0.753,0.859,1.405,1.665,3.168,4.413,3.168,4.413,1,1,1,1,1,1,1,1,1,1,9.288,12.356,12.075,11.362,8.856,8.622,6.253,6.823,6.253,6.823,1,1,1,1,1,1,1,1,1,1,-9999,-9999,3.66438,-9999,-9999,-9999,-9999,0.791905,54.985,-9999,-9999,-9999,-9999,4.12106,0.4208,1,0.0664753,0.399551,0.4208,0.4208,1,1,1,0.373331,0.347394,0.352663,0.36787,-0.0474694,-0.0681373,-0.0538025,-0.0485669,0.441799,0.243382,0.423817,0.441809,0,0,0,0,-9999,-9999
20200228,-7.48,1,240.872,85.497,1,261.949,1,0.813,1,97.995,0.979167,0.04,0.979167,6.408,0.979167,1.0295610638297872,0.9791666666666666,49.02542127659575,0.9791666666666666,168.77939351914895,0.9791666666666666,-9999,0,16.69290149,0.9791666666666666,283.58170212765964,0.9791666666666666,419.497,1,0.281,0.478,0.72,0.825,1.401,1.616,3.147,4.38,3.147,4.38,1,1,1,1,1,1,1,1,1,1,9.355,12.173,12.051,11.386,8.863,8.651,6.28,6.828,6.28,6.828,1,1,1,1,1,1,1,1,1,1,-9999,-9999,2.41506,-9999,-9999,-9999,-9999,0.776081,21.4725,-9999,-9999,-9999,-9999,3.35958,0.397953,1,0.0648158,0.397495,0.397883,0.398593,1,1,1,0.473558,0.452339,0.464202,0.471419,0.0752877,0.0547677,0.0666008,0.0737938,0.444281,0.331034,0.436396,0.444281,0.0256714,0,0.0220807,0.0257162,-9999,-9999
20200229,-3.408,0.520833,244.009,130.374,0.5625,255.357,0.520833,1.692,0.520833,98.612,0,0.242,0,3.963,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,420.31,0.520833,0.326,0.461,0.71,0.815,1.386,1.625,3.135,4.376,3.135,4.376,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,9.315,12.01,11.939,11.329,8.891,8.601,6.272,6.86,6.272,6.86,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,-9999,-9999,3.42885,-9999,-9999,-9999,-9999,0.619741,41.7198,-9999,-9999,-9999,-9999,4.27775,0.49832,0.520833,0.0764624,0.490661,0.497362,0.512226,0.520833,0.520833,0.520833,0.631571,0.603912,0.621474,0.626087,0.125891,0.111649,0.118576,0.127774,0.509936,0.337731,0.496545,0.512344,0.0941501,0,0.0812159,0.0942017,-9999,-9999
20200301,-5.855,1,247.161,196.14,1,226.253,1,1.576,1,98.699,1,0,1,4.112,1,0.5626014583333333,1,98.54558750000001,1,343.90099785625006,1,-9999,0,33.92945104166667,1,289.09479166666665,1,419.926,1,0.309,0.422,0.686,0.798,1.384,1.601,3.125,4.354,3.125,4.354,1,1,1,1,1,1,1,1,1,1,9.367,12.049,12.003,11.389,8.889,8.586,6.3,6.835,6.3,6.835,1,1,1,1,1,1,1,1,1,1,-9999,-9999,4.1332,-9999,-9999,-9999,-9999,0.686751,64.2221,-9999,-9999,-9999,-9999,4.53143,0.552688,1,0.068908,0.524726,0.54045,0.546392,1,1,1,0.511781,0.493452,0.504192,0.511118,-0.0416966,-0.0484967,-0.0416966,-0.0252886,0.508526,0.070249,0.45991,0.506881,0.125657,0,0.0932487,0.125904,-9999,-9999
20200302,0.933,1,250.327,139.25,1,265.03,1,2.982,1,98.002,1,0,1,4.15,1,0.48876937499999995,1,63.24259166666667,1,263.90479409166664,1,-9999,0,24.182213520833333,1,316.0204166666667,1,423.361,1,0.313,0.399,0.666,0.765,1.357,1.6,3.102,4.35,3.102,4.35,1,1,1,1,1,1,1,1,1,1,9.353,11.903,11.905,11.376,8.907,8.591,6.255,6.822,6.255,6.822,1,1,1,1,1,1,1,1,1,1,-9999,-9999,1.66839,-9999,-9999,-9999,-9999,0.844581,11.5959,-9999,-9999,-9999,-9999,3.94344,0.400301,0.979167,0.0815643,0.362462,0.381306,0.396397,0.979167,0.979167,0.979167,0.789891,0.748521,0.770778,0.775021,0.388809,0.371046,0.384505,0.403333,0.686191,0.429449,0.610918,0.684736,0.0843563,0,0.0406647,0.0851458,-9999,-9999
20200303,1.189,1,253.507,128.412,1,255.129,1,2.048,1,97.473,1,0,1,3.515,1,0.4309725,1,41.906625000000005,1,264.1995635811364,0.9166666666666666,-9999,-9999,22.398225,1,317.8777083333334,1,421.625,1,0.353,0.441,0.679,0.765,1.346,1.6,3.089,4.347,3.089,4.347,1,1,1,1,1,1,1,1,1,1,9.32,11.818,11.896,11.349,8.899,8.5,6.231,6.816,6.231,6.816,1,1,1,1,1,1,1,1,1,1,-9999,-9999,4.38413,-9999,-9999,-9999,-9999,0.815773,29.8848,-9999,-9999,-9999,-9999,3.95295,0.815016,1,0.0792986,0.76237,0.815016,0.84028,1,1,1,0.769726,0.727015,0.748628,0.76028,-0.0555755,-0.0737122,-0.062395,-0.0281841,0.903805,0.582226,0.760413,0.903805,0.090941,0.0136394,0.0224167,0.090941,-9999,-9999
20200304,-0.836,1,256.698,143.27,1,271.954,1,1.09,1,97.092,1,0,1,3.638,1,0.4314941666666667,1,80.29542188,1,271.95622668749996,1,-9999,0,22.807065124999998,1,311.339375,1,423.748,1,0.385,0.48,0.713,0.792,1.339,1.6,3.08,4.332,3.08,4.332,1,1,1,1,1,1,1,1,1,1,9.326,11.829,11.867,11.29,8.924,8.502,6.245,6.795,6.245,6.795,1,1,1,1,1,1,1,1,1,1,-9999,-9999,4.44693,-9999,-9999,-9999,-9999,1.00635,29.0055,-9999,-9999,-9999,-9999,4.08691,0.753114,1,0.088217,0.753114,0.772499,0.794411,1,1,1,0.660691,0.617212,0.642086,0.659248,-0.11563,-0.140164,-0.123276,-0.115491,1.20717,0.792702,0.982647,1.18978,0.143001,0.00587866,0.0593855,0.143001,-9999,-9999
20200305,-1.824,1,259.902,77.023,1,277.122,1,1.074,1,98.027,1,1,1,3.934,1,0.5368233958333334,1,29.858070833333333,1,153.94992308124998,1,-9999,0,16.687913333333334,1,306.4989583333333,1,419.463,1,0.347,0.495,0.729,0.812,1.344,1.6,3.069,4.299,3.069,4.299,1,1,1,1,1,1,1,1,1,1,9.335,11.884,11.885,11.214,8.944,8.604,6.251,6.772,6.251,6.772,1,1,1,1,1,1,1,1,1,1,-9999,-9999,6.61575,-9999,-9999,-9999,-9999,0.928144,5.87485,-9999,-9999,-9999,-9999,3.01863,0.70779,1,0.0852527,0.707784,0.71021,0.725719,1,1,1,0.592097,0.558929,0.574498,0.595959,-0.120117,-0.147234,-0.134132,-0.120517,1.30654,0.726543,1.06203,1.30041,0.0863277,0.000710617,0.0405275,0.0863277,-9999,-9999
20200306,-2.023,1,263.115,61.309,1,281.514,1,1.399,1,98.463,1,0.2,1,3.594,1,0.42237797916666664,1,25.375135416666666,1,128.45996262916665,1,-9999,0,11.334525520833333,1,305.526875,1,422.326,1,0.347,0.495,0.743,0.818,1.345,1.6,3.052,4.289,3.052,4.289,1,1,1,1,1,1,1,1,1,1,9.364,11.921,11.971,11.228,8.957,8.649,6.281,6.746,6.281,6.746,1,1,1,1,1,1,1,1,1,1,-9999,-9999,2.93206,-9999,-9999,-9999,-9999,0.696504,-1.42785,-9999,-9999,-9999,-9999,2.68908,0.482745,1,0.0824311,0.487964,0.507344,0.515572,1,1,1,0.546745,0.515899,0.53147,0.558041,0.0577984,-0.0164292,0.044151,0.0493625,1.21521,0.731872,0.995826,1.20939,0.0627692,0.000516329,0.0294591,0.0627692,-9999,-9999
20200307,-4.217,1,266.337,198.79,1,242.367,1,1.105,1,99.572,1,0.4,1,4.724,1,0.7239522916666669,1,106.22763958333333,1,350.8597510833333,1,-9999,0,35.556320218749995,1,298.574375,1,419.187,1,0.403,0.514,0.748,0.827,1.348,1.6,3.05,4.283,3.05,4.283,1,1,1,1,1,1,1,1,1,1,9.39,11.99,12.041,11.297,8.98,8.661,6.311,6.776,6.311,6.776,1,1,1,1,1,1,1,1,1,1,-9999,-9999,6.45764,-9999,-9999,-9999,-9999,1.0037,76.4427,-9999,-9999,-9999,-9999,3.8406,0.600825,1,0.0732815,0.587524,0.59432,0.597878,1,1,1,0.436287,0.405147,0.429362,0.446801,-0.172005,-0.182377,-0.171463,-0.146889,1.07237,0.421846,0.886373,1.06857,0.181556,0.0015102,0.0856025,0.180763,-9999,-9999
20200308,-0.874,1,269.566,203.473,1,232.71,1,3.891,1,99.833,1,0.1,1,3.689,1,0.5062539791666666,1,92.62565145833332,1,371.4618332060416,1,-9999,0,35.09386583333333,1,307.2527083333334,1,419.819,1,0.415,0.519,0.752,0.835,1.349,1.6,3.049,4.271,3.049,4.271,1,1,1,1,1,1,1,1,1,1,9.426,12.072,12.107,11.289,8.978,8.6,6.314,6.72,6.314,6.72,1,1,1,1,1,1,1,1,1,1,-9999,-9999,7.68665,-9999,-9999,-9999,-9999,1.07023,39.9224,-9999,-9999,-9999,-9999,4.55194,0.49737,0.770833,0.0873767,0.430965,0.477752,0.495572,0.6875,0.833333,0.770833,0.520744,0.484781,0.5118,0.535471,0.0226343,0.0148754,0.0301601,0.0574999,1.07895,0.900598,0.980049,1.07233,0.166762,0.0013856,0.0785916,0.166045,-9999,-9999
20200309,8.424,1,272.802,189.968,1,273.872,1,6.874,1,98.864,1,0,1,4.639,1,0.7179493749999999,1,84.6156125,1,369.26375467108704,0.9583333333333334,-9999,0,30.933620833333332,1,347.1854166666667,1,421.857,1,0.479,0.513,0.748,0.837,1.35,1.6,3.047,4.251,3.047,4.251,1,1,1,1,1,1,1,1,1,1,9.464,12.23,12.193,11.387,8.987,8.431,6.32,6.705,6.32,6.705,1,1,1,1,1,1,1,1,1,1,-9999,-9999,3.16125,-9999,-9999,-9999,-9999,0.617164,-0.827565,-9999,-9999,-9999,-9999,4.03607,0.609608,1,0.0751605,0.596807,0.599653,0.604605,1,1,1,0.832258,0.790156,0.815979,0.842097,0.227879,0.181137,0.210715,0.240063,1.2224,1.16029,1.25139,1.46941,0.137305,0.00114014,0.0646924,0.136719,-9999,-9999
20200310,7.808,1,276.044,43.142,1,323.071,1,4,1,98.451,1,8.5,1,4.901,1,0.7170814583333334,1,13.240340250000001,1,95.90166656666666,1,-9999,-9999,7.060219375,1,345.23375000000004,1,420.105,1,0.407,0.473,0.713,0.797,1.339,1.6,3.039,4.224,3.039,4.224,1,1,1,1,1,1,1,1,1,1,9.916,15.461,13.872,13.74,9.367,8.364,6.329,6.651,6.329,6.651,1,1,1,1,1,1,1,1,1,1,-9999,-9999,2.11227,-9999,-9999,-9999,-9999,0.840402,-29.8778,-9999,-9999,-9999,-9999,2.92902,0.733975,1,0.077166,0.706811,0.733975,0.733975,1,1,1,0.820565,0.789081,0.811236,0.824198,0.0865906,0.0771212,0.0861373,0.0958144,1.1144,1.06068,1.13758,1.32884,0.0274803,0.000226199,0.0129007,0.0274803,-9999,-9999
20200311,-2.568,1,279.289,196.633,1,296.498,1,0.914,1,99.051,1,0.3,1,2.409,0.416667,-9999,0,152.40433958333332,1,371.708816,1,-9999,0,33.333702808333335,1,306.695,1,419.72,1,0.4,0.465,0.656,0.731,1.291,1.599,3.022,4.194,3.022,4.194,1,1,1,1,1,1,1,1,1,1,10.969,16.113,15.322,16.372,11.589,10.44,6.308,6.653,6.308,6.653,1,1,1,1,1,1,1,1,1,1,-9999,-9999,12.1184,-9999,-9999,-9999,-9999,1.35942,66.1187,-9999,-9999,-9999,-9999,4.57988,0.735498,1,0.0730371,0.735113,0.739795,0.742493,1,1,1,0.472077,0.452988,0.472077,0.476506,-0.264869,-0.290466,-0.266198,-0.262293,0.80943,0.414998,0.700368,0.804335,0.103816,0.000862765,0.0489303,0.103368,-9999,-9999
20200312,-0.722,1,282.538,75.903,1,303.536,1,0.881,1,98.858,1,0.1,1,1.713,1,0.21072433333333337,1,53.310366666666674,1,156.47886397604165,1,-9999,0,12.493420624999999,1,313.43875,1,421.777,1,0.368,0.468,0.679,0.738,1.274,1.595,2.992,4.178,2.992,4.178,1,1,1,1,1,1,1,1,1,1,10.855,14.756,14.377,14.793,11.547,10.865,6.257,6.652,6.257,6.652,1,1,1,1,1,1,1,1,1,1,-9999,-9999,2.70308,-9999,-9999,-9999,-9999,0.988222,17.6275,-9999,-9999,-9999,-9999,3.23458,0.597382,1,0.0765858,0.588391,0.592724,0.596998,1,1,1,0.550691,0.543113,0.552097,0.55409,-0.0379646,-0.0482874,-0.0406146,-0.0379646,0.765818,0.534211,0.672915,0.759617,0.0332313,0.000273887,0.0156088,0.0332313,-9999,-9999
20200313,3.107,1,285.79,128.455,1,309.723,1,1.243,1,97.901,1,7.4,1,4.126,1,0.5012630208333333,1,90.11593458333334,1,250.17381089520836,1,-9999,0,19.56989649166667,1,328.4647916666667,1,426.581,1,0.424,0.46,0.68,0.74,1.27,1.543,2.96,4.165,2.96,4.165,1,1,1,1,1,1,1,1,1,1,10.864,15.083,14.333,14.64,11.232,10.789,6.205,6.678,6.205,6.678,1,1,1,1,1,1,1,1,1,1,-9999,-9999,3.89631,-9999,-9999,-9999,-9999,1.17943,14.566,-9999,-9999,-9999,-9999,3.76892,0.612152,1,0.0826842,0.579848,0.613044,0.626922,0.979167,1,1,0.715921,0.713779,0.71779,0.727593,0.0919821,0.0872129,0.100303,0.160185,0.747426,0.706704,0.750981,0.799027,0.0437374,0.00036265,0.0205947,0.0437374,-9999,-9999
20200314,0.276,1,289.042,100.808,1,286.295,1,1.945,1,98.278,1,0.3,1,7.515,1,1.2370841666666665,1,54.35649166666667,1,192.29193057583333,1,-9999,0,15.809379020833333,1,316.6379166666666,1,421.208,1,0.362,0.449,0.64,0.703,1.257,1.5,2.934,4.147,2.934,4.147,1,1,1,1,1,1,1,1,1,1,11.479,16.12,15.323,16.247,12.121,11.254,6.198,6.66,6.198,6.66,1,1,1,1,1,1,1,1,1,1,-9999,-9999,8.87921,-9999,-9999,-9999,-9999,1.27078,26.3997,-9999,-9999,-9999,-9999,3.73578,0.438154,1,0.0870067,0.438268,0.438797,0.441866,1,1,1,0.636982,0.637417,0.641054,0.66089,0.19826,0.19807,0.201571,0.217948,0.61801,0.499514,0.577395,0.617434,0.023757,0.000196114,0.0111661,0.023757,-9999,-9999
20200315,-2.574,1,292.295,94.238,1,268.952,1,1.62,1,100.379,1,0,1,3.755,1,0.5940029166666666,1,41.829606250000005,1,186.1361986,1,-9999,0,14.889673541666667,1,305.8025,1,419.251,1,0.366,0.453,0.657,0.725,1.243,1.5,2.908,4.114,2.908,4.114,1,1,1,1,1,1,1,1,1,1,11.125,14.76,14.401,14.747,11.569,10.806,6.241,6.63,6.241,6.63,1,1,1,1,1,1,1,1,1,1,-9999,-9999,5.21719,-9999,-9999,-9999,-9999,0.869351,31.2996,-9999,-9999,-9999,-9999,3.08334,0.689848,1,0.0745312,0.654289,0.668672,0.680622,1,1,1,0.554549,0.554549,0.562209,0.58356,-0.135284,-0.126422,-0.101872,-0.0755767,0.495886,0.277962,0.470117,0.490965,0.0134263,0.000110751,0.00630856,0.0134263,-9999,-9999
20200316,-4.648,1,295.546,237.86,1,210.059,1,1.514,1,100.938,1,0,1,3.448,1,0.3635465833333334,1,114.39098750000001,1,421.35659954166675,1,-9999,0,36.05277916666667,1,296.29062500000003,1,418.431,1,0.394,0.454,0.668,0.733,1.245,1.499,2.892,4.104,2.892,4.104,1,1,1,1,1,1,1,1,1,1,10.877,14.16,13.916,14.067,11.098,10.614,6.684,6.636,6.684,6.636,1,1,1,1,1,1,1,1,1,1,-9999,-9999,9.25078,-9999,-9999,-9999,-9999,1.01691,78.4864,-9999,-9999,-9999,-9999,4.43127,0.655959,1,0.0778407,0.642106,0.655297,0.678926,1,1,1,0.493234,0.492203,0.495704,0.516653,-0.161166,-0.16869,-0.163819,-0.147163,0.39313,0.176879,0.382504,0.388236,0.0109255,9.09664e-05,0.00515336,0.0108772,-9999,-9999
20200317,-1.976,1,298.795,69.792,1,275.92,1,1.583,1,99.527,1,0.1,1,4.093,1,0.6053554166666667,1,27.285778958333335,1,144.77580642916666,1,-9999,-9999,11.11721938,1,306.75375,1,420.878,1,0.305,0.44,0.647,0.721,1.244,1.497,2.85,4.093,2.85,4.093,1,1,1,1,1,1,1,1,1,1,10.7,13.757,13.621,13.581,10.745,10.202,7.114,6.667,7.114,6.667,1,1,1,1,1,1,1,1,1,1,-9999,-9999,-0.192688,-9999,-9999,-9999,-9999,0.919912,-8.10487,-9999,-9999,-9999,-9999,3.13857,0.453715,1,0.0836068,0.449139,0.455411,0.465339,1,1,1,0.581704,0.58143,0.586878,0.597826,0.126074,0.118068,0.126074,0.138113,0.440446,0.280731,0.380342,0.391334,0.0214506,0,0,0,-9999,-9999
20200318,-0.503,1,302.042,219.654,1,254.719,1,1.993,1,99.076,1,0.2,1,4.867,1,0.7589966041666667,1,125.56848958333335,1,392.14406600833337,1,-9999,0,34.04698914583333,1,314.01416666666665,1,421.516,1,0.38,0.453,0.637,0.714,1.233,1.494,2.812,4.071,2.812,4.071,1,1,1,1,1,1,1,1,1,1,10.566,13.399,13.331,13.215,10.521,10.082,7.439,6.697,7.439,6.697,1,1,1,1,1,1,1,1,1,1,-9999,-9999,10.4116,-9999,-9999,-9999,-9999,1.13222,79.6648,-9999,-9999,-9999,-9999,4.18867,0.624599,1,0.0811853,0.622378,0.624773,0.629041,1,1,1,0.613473,0.611371,0.620031,0.631142,-0.0111486,-0.0111486,-0.00553506,0.00408403,0.573263,0.275593,0.413948,0.423151,0.0712835,0,0,0,-9999,-9999
20200319,-0.66,1,305.284,53.791,1,295.335,1,1.759,1,99.541,1,0,1,3.086,1,0.34465927083333336,1,27.889795833333334,1,115.21153277499998,1,-9999,0,8.281048958333335,1,312.6864583333333,1,421.862,1,0.351,0.462,0.642,0.72,1.232,1.487,2.77,4.031,2.77,4.031,1,1,1,1,1,1,1,1,1,1,10.485,13.417,13.235,12.956,10.334,10,7.859,6.689,7.859,6.689,1,1,1,1,1,1,1,1,1,1,-9999,-9999,1.88822,-9999,-9999,-9999,-9999,1.02595,2.79467,-9999,-9999,-9999,-9999,2.52552,0.723251,1,0.0806031,0.718806,0.727131,0.733573,1,1,1,0.591445,0.585664,0.601327,0.625922,-0.136823,-0.147969,-0.12779,-0.0915864,0.690289,0.278804,0.504004,0.528869,0.0778924,0,0.00652825,0.0114593,-9999,-9999
